"film_id","description","actor_id"
401,"A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert",32
427,"A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",32
431,"A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",32
523,"A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico",32
567,"A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention",32
585,"A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies",32
606,"A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",32
651,"A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park",32
667,"A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin",32
669,"A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat",32
815,"A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",32
928,"A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",32
980,"A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",32
56,"A Intrepid Story of a Cat And a Student who must Vanquish a Girl in An Abandoned Amusement Park",33
112,"A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",33
135,"A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China",33
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",33
214,"A Beautiful Tale of a Hunter And a Mad Scientist who must Confront a Squirrel in The First Manned Space Station",33
252,"A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico",33
305,"A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan",33
306,"A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia",33
473,"A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon",33
489,"A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",33
574,"A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery",33
618,"A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California",33
667,"A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin",33
694,"A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat",33
712,"A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station",33
735,"A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia",33
737,"A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India",33
754,"A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank",33
775,"A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert",33
878,"A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank",33
881,"A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia",33
965,"A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia",33
972,"A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan",33
993,"A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans",33
43,"A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank",34
90,"A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China",34
119,"A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",34
125,"A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans",34
172,"A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",34
182,"A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery",34
244,"A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California",34
336,"A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin",34
389,"A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan",34
393,"A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat",34
438,"A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico",34
493,"A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",34
502,"A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon",34
525,"A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico",34
668,"A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft",34
720,"A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China",34
779,"A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House",34
788,"A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback",34
794,"A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies",34
836,"A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin",34
846,"A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat",34
853,"A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",34
929,"A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank",34
950,"A Boring Tale of a Dog And a Woman who must Meet a Dentist in California",34
971,"A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",34
10,"A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China",35
35,"A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station",35
52,"A Thrilling Documentary of a Composer And a Monkey who must Find a Feminist in California",35
201,"A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention",35
256,"A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",35
389,"A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan",35
589,"A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",35
612,"A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China",35
615,"A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft",35
707,"A Fateful Drama of a Husband And a Sumo Wrestler who must Battle a Pastry Chef in A Baloon Factory",35
732,"A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",35
738,"A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank",35
748,"A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria",35
817,"A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station",35
914,"A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",35
15,"A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention",36
81,"A Touching Drama of a Robot And a Dentist who must Meet a Hunter in A Jet Boat",36
171,"A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft",36
231,"A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies",36
245,"A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico",36
283,"A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin",36
380,"A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station",36
381,"A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station",36
387,"A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico",36
390,"A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat",36
410,"A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",36
426,"A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",36
427,"A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",36
453,"A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies",36
466,"A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention",36
484,"A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",36
493,"A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",36
499,"A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon",36
569,"A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station",36
590,"A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",36
600,"A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",36
714,"A Fateful Drama of a Frisbee And a Student who must Confront a Cat in A Shark Tank",36
715,"A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon",36
716,"A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention",36
731,"A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",36
875,"A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat",36
915,"A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery",36
931,"A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California",36
956,"A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",36
10,"A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China",37
12,"A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia",37
19,"A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",37
118,"A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse",37
119,"A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention",37
122,"A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies",37
146,"A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",37
204,"A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",37
253,"A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",37
260,"A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House",37
277,"A Beautiful Panorama of a Lumberjack And a Forensic Psychologist who must Overcome a Frisbee in A Baloon",37
317,"A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft",37
467,"A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat",37
477,"A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",37
485,"A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",37
508,"A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia",37
529,"A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",37
553,"A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",37
555,"A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery",37
572,"A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory",37
588,"A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia",37
662,"A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China",37
663,"A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia",37
694,"A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat",37
697,"A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies",37
785,"A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",37
839,"A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia",37
840,"A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat",37
853,"A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",37
