"film_id","description","actor_id"
158,"A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans",8
64,"A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico",124
13,"A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies",176
169,"A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft",154
120,"A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank",98
814,"A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin",124
292,"A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank",107
420,"A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies",116
954,"A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",105
429,"A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank",11
914,"A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",187
326,"A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria",169
631,"A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",149
944,"A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank",63
797,"A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon",117
169,"A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft",184
28,"A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park",162
404,"A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station",25
447,"A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse",139
151,"A Brilliant Saga of a Pastry Chef And a Hunter who must Confront a Butler in Berlin",118
960,"A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert",85
956,"A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",72
772,"A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat",184
529,"A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",26
657,"A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse",180
784,"A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House",83
590,"A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",182
551,"A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention",58
17,"A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House",167
630,"A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies",85
269,"A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria",20
767,"A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery",57
735,"A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia",33
621,"A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California",93
290,"A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria",82
353,"A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station",113
519,"A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",83
424,"A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia",52
877,"A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",170
303,"A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention",163
514,"A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China",133
730,"A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",185
554,"A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback",167
732,"A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",5
383,"A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft",5
269,"A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria",16
467,"A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat",73
711,"A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat",19
763,"A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China",192
533,"A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse",43
450,"A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery",171
16,"A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans",12
468,"A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery",126
661,"A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",115
311,"A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft",198
160,"A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat",137
367,"A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",79
819,"A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention",192
33,"A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft",82
27,"A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",110
853,"A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",174
578,"A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert",192
768,"A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",187
117,"A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House",45
579,"A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery",49
726,"A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California",177
661,"A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",157
116,"A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station",23
835,"A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",140
741,"A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin",99
407,"A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia",46
634,"A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",151
956,"A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",116
988,"A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station",153
887,"A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft",150
912,"A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India",110
410,"A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",146
210,"A Stunning Reflection of a Frisbee And a Husband who must Redeem a Dog in New Orleans",59
410,"A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",43
360,"A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan",165
608,"A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",91
769,"A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse",195
777,"A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory",150
555,"A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery",198
515,"A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert",52
570,"A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California",87
850,"A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft",100
207,"A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California",146
980,"A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",49
613,"A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia",127
137,"A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention",108
123,"A Amazing Panorama of a Crocodile And a Forensic Psychologist who must Pursue a Secret Agent in The First Manned Space Station",102
602,"A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",88
360,"A Astounding Drama of a Frisbee And a Astronaut who must Fight a Dog in Ancient Japan",185
846,"A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat",152
993,"A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans",51
20,"A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",139
175,"A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon",143
8,"A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India",96
474,"A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station",200
280,"A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",18
833,"A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin",196
66,"A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station",96
262,"A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",90
858,"A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",106
809,"A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention",131
917,"A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India",18
649,"A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",172
539,"A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank",110
421,"A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan",182
851,"A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback",164
204,"A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",37
549,"A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans",23
11,"A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention",81
73,"A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria",77
893,"A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China",56
913,"A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin",54
898,"A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia",171
336,"A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin",116
715,"A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon",120
143,"A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies",75
467,"A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat",154
135,"A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China",33
647,"A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India",140
868,"A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House",56
636,"A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",11
96,"A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",7
125,"A Intrepid Drama of a Frisbee And a Hunter who must Kill a Secret Agent in New Orleans",65
131,"A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California",179
564,"A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station",169
